日期/时间,睡眠分析 [Total] (hr),静息心率 (count/min)
2025-09-30 00:00:00,5.95,57.0
2025-10-01 00:00:00,7.883333333333332,67.0
2025-10-02 00:00:00,3.8916666666666666,62.0
2025-10-03 00:00:00,1.9583333333333333,55.0
2025-10-04 00:00:00,6.033333333333333,56.0
2025-10-05 00:00:00,6.275,67.0
2025-10-06 00:00:00,12.191666666666665,59.0
2025-10-07 00:00:00,2.783333333333333,57.0
2025-10-08 00:00:00,4.733333333333333,59.0
2025-10-09 00:00:00,7.958333333333334,58.0
2025-10-10 00:00:00,6.683333333333335,59.0
2025-10-11 00:00:00,5.125,57.0
2025-10-12 00:00:00,7.874999999999998,55.0
2025-10-13 00:00:00,6.25,50.0
2025-10-14 00:00:00,4.891666666666667,48.0
2025-10-15 00:00:00,5.558333333333334,51.0
2025-10-16 00:00:00,6.275,48.0
2025-10-17 00:00:00,3.983333333333333,46.0
2025-10-18 00:00:00,6.966666666666667,53.0
2025-10-19 00:00:00,6.508333333333334,49.0
2025-10-20 00:00:00,7.75,54.0
2025-10-21 00:00:00,7.083333333333333,53.0
2025-10-22 00:00:00,7.158333333333333,51.0
2025-10-23 00:00:00,6.758333333333334,54.0
2025-10-24 00:00:00,5.266666666666667,46.0
2025-10-25 00:00:00,6.641666666666666,59.0
2025-10-26 00:00:00,6.308333333333334,57.0
2025-10-27 00:00:00,6.391666666666667,48.0
2025-10-28 00:00:00,7.141666666666668,54.0
2025-10-29 00:00:00,6.208333333333333,42.0
2025-10-30 00:00:00,6.758333333333334,47.0
2025-10-31 00:00:00,6.199999999999999,49.0
2025-11-01 00:00:00,6.641666666666668,42.0
2025-11-02 00:00:00,5.5,57.0
2025-11-03 00:00:00,8.85,44.0
2025-11-04 00:00:00,6.974999999999999,50.0
2025-11-05 00:00:00,6.241666666666667,52.0
2025-11-06 00:00:00,5.691666666666666,53.0
2025-11-07 00:00:00,6.683333333333334,57.0
2025-11-08 00:00:00,7.699999999999999,59.0
2025-11-09 00:00:00,6.716666666666667,54.0
2025-11-10 00:00:00,7.658333333333333,48.0
2025-11-11 00:00:00,7.558333333333334,43.0
2025-11-12 00:00:00,8.191666666666666,47.0
2025-11-13 00:00:00,6.475,49.0
2025-11-14 00:00:00,6.674999999999999,49.0
2025-11-15 00:00:00,5.116666666666667,52.0
2025-11-16 00:00:00,6.583333333333333,47.0
2025-11-17 00:00:00,7.575,49.0
2025-11-18 00:00:00,7.066666666666666,52.0
2025-11-19 00:00:00,6.35,49.0
2025-11-20 00:00:00,6.033333333333334,56.0
2025-11-21 00:00:00,8.675,49.0
2025-11-22 00:00:00,5.316666666666666,57.0
2025-11-23 00:00:00,7.366666666666666,56.0
2025-11-24 00:00:00,8.033333333333335,47.0
2025-11-25 00:00:00,7.3,51.0
2025-11-26 00:00:00,5.208333333333333,52.0
2025-11-27 00:00:00,7.299999999999999,52.0
2025-11-28 00:00:00,6.2250000000000005,50.0
2025-11-29 00:00:00,6.258333333333333,51.0
2025-11-30 00:00:00,7.108333333333333,53.0
2025-12-01 00:00:00,6.483333333333333,56.0
2025-12-02 00:00:00,7.283333333333333,49.0
2025-12-03 00:00:00,6.575,52.0
2025-12-04 00:00:00,6.775,52.0
2025-12-05 00:00:00,4.791666666666666,53.0
2025-12-06 00:00:00,9.316666666666668,60.0
2025-12-07 00:00:00,4.591666666666667,48.0
2025-12-08 00:00:00,7.691666666666666,57.0
2025-12-09 00:00:00,8.016666666666666,52.0
2025-12-10 00:00:00,6.508333333333334,51.0
2025-12-11 00:00:00,5.466666666666667,47.0
2025-12-12 00:00:00,7.300000000000001,52.0
2025-12-13 00:00:00,8.008333333333333,54.0
2025-12-14 00:00:00,5.358333333333333,57.0
2025-12-15 00:00:00,9.641666666666666,52.0
2025-12-16 00:00:00,7.574999999999999,63.0
2025-12-17 00:00:00,8.616666666666667,55.0
2025-12-18 00:00:00,7.666666666666667,59.0
2025-12-19 00:00:00,5.958333333333333,59.0
2025-12-20 00:00:00,6.366666666666667,50.0
2025-12-21 00:00:00,6.733333333333334,54.0
2025-12-22 00:00:00,4.675000000000001,48.0
2025-12-23 00:00:00,10.225,47.0
2025-12-24 00:00:00,6.325,51.0
2025-12-25 00:00:00,8.75,56.0
2025-12-26 00:00:00,5.041666666666667,51.0
2025-12-27 00:00:00,5.1,61.0
2025-12-28 00:00:00,3.125,59.0
2025-12-29 00:00:00,3.658333333333333,66.0
2025-12-30 00:00:00,4.408333333333333,61.0
2025-12-31 00:00:00,6.3838,66.0
2026-01-01 00:00:00,4.425,58.0
2026-01-02 00:00:00,10.375,58.0
2026-01-03 00:00:00,7.783333333333333,53.0
2026-01-04 00:00:00,10.333333333333334,57.0
2026-01-05 00:00:00,8.391666666666666,52.0
2026-01-06 00:00:00,9.041666666666668,58.0
2026-01-07 00:00:00,7.016666666666667,54.0
2026-01-08 00:00:00,9.4,57.0
2026-01-09 00:00:00,5.158333333333333,65.0
2026-01-10 00:00:00,7.083333333333333,59.0
2026-01-11 00:00:00,4.55,60.0
2026-01-12 00:00:00,7.016666666666667,57.0
2026-01-13 00:00:00,7.974999999999999,53.0
2026-01-14 00:00:00,7.641666666666666,60.0
2026-01-15 00:00:00,8.391666666666667,54.0
2026-01-16 00:00:00,4.358333333333333,49.0
2026-01-17 00:00:00,8.35,58.0
2026-01-18 00:00:00,6.291666666666666,63.0
2026-01-19 00:00:00,6.691666666666666,67.0
2026-01-20 00:00:00,10.525,59.0
2026-01-21 00:00:00,8.158333333333333,57.0
2026-01-22 00:00:00,5.891666666666667,59.0
2026-01-23 00:00:00,7.141666666666667,65.0
2026-01-24 00:00:00,6.216666666666667,63.0
2026-01-26 00:00:00,6.3838,63.0
2026-01-27 00:00:00,10.083333333333334,56.0
2026-01-28 00:00:00,7.833333333333333,54.0
2026-01-29 00:00:00,7.191666666666666,57.0
2026-01-30 00:00:00,6.491666666666666,54.0
2026-01-31 00:00:00,6.983333333333333,54.0
2026-02-01 00:00:00,7.883333333333331,57.0
2026-02-02 00:00:00,8.791666666666666,50.0
2026-02-03 00:00:00,6.025,51.0
2026-02-04 00:00:00,8.116666666666667,58.0
2026-02-05 00:00:00,7.308333333333334,56.0
2026-02-06 00:00:00,6.583333333333332,61.0
2026-02-07 00:00:00,10.866666666666664,54.0
2026-02-08 00:00:00,6.266666666666668,59.0
2026-02-09 00:00:00,9.15,49.0
2026-02-10 00:00:00,6.291666666666668,51.0
2026-02-11 00:00:00,7.1,58.0
